Date,Product Name,Ingredient,Quantity Sold,Temperature,Day of Week,Holiday,Promotion
2023-10-31,Cake,Eggs,125,36,Tuesday,0,0
2023-05-30,Turmeric Ginger Cappuccino,Turmeric,161,37,Tuesday,0,1
2023-12-09,Tropical Iceberg,Coconut,80,30,Saturday,0,1
2023-03-17,Red Eye,Espresso,99,16,Friday,1,1
2023-04-03,Iced Latte,Ice,225,32,Monday,0,0
2023-02-16,Classic Lemonade,Water,233,27,Thursday,1,0
2023-03-03,Mousse,Chocolate,236,32,Friday,0,1
2023-10-09,Flavoured Ice Cream,Sugar,243,35,Monday,0,0
2023-03-01,Flat White,Milk,61,35,Wednesday,0,1
2023-07-16,Tropical Iceberg,Coconut,148,20,Sunday,0,0
2023-07-02,Panini,Cheese,74,28,Sunday,0,1
2023-12-23,Iced Tea Latte,Ice,258,15,Saturday,1,1
2023-05-03,Watermelon Granita,Watermelon,158,21,Wednesday,0,1
2023-07-30,Cafe Latte,Milk,179,28,Sunday,1,1
2023-10-06,Masala Tea,Tea,96,34,Friday,0,1
2023-11-16,Eclair,Chocolate,128,25,Thursday,0,0
2023-06-08,Iced Mocha,Milk,271,30,Thursday,0,0
2023-01-14,Crackling Brownie Pastry,Flour,69,40,Saturday,0,1
2023-02-13,Panini,Cheese,108,40,Monday,0,0
2023-10-21,Red Eye,Espresso,225,19,Saturday,0,1
2023-06-15,Ginger Tea,Ginger,289,16,Thursday,0,0
2023-06-28,Cheesecake Shake,Milk,226,18,Wednesday,1,0
2023-05-21,Panini,Cheese,62,27,Sunday,0,1
2023-03-27,Dark Frappe,Ice,192,17,Monday,1,0
2023-01-13,Popcorn,Corn,192,38,Friday,1,0
2023-04-03,Iced Latte,Ice,225,32,Monday,0,0
2023-02-10,Classic Lemonade,Lemon,164,18,Friday,0,0
2023-11-19,Vanilla Cappuccino,Foam,114,16,Sunday,1,0
2023-07-10,Ginger Tea,Ginger,135,18,Monday,0,1
2023-03-26,Pudding,Sugar,76,20,Sunday,0,1
2023-10-22,Donut,Eggs,166,15,Sunday,1,0
2023-05-16,Cake,Eggs,293,23,Tuesday,0,0
2023-08-13,Gourmet Belgian Hot Chocolate,Chocolate,76,38,Sunday,0,1
2023-06-17,Lemon Green Coffee,Lemon,172,38,Saturday,0,1
2023-12-03,Pizza,Dough,190,26,Sunday,0,1
2023-05-18,Gourmet Belgian Cold Chocolate,Milk,230,21,Thursday,0,0
2023-03-19,Affogato,Espresso,101,32,Sunday,0,0
2023-05-17,Pineapple Delight Pastry,Pineapple,227,18,Wednesday,0,0
2023-05-12,Watermelon Mojito,Ice,281,37,Friday,0,0
2023-09-11,Pineapple Delight Pastry,Pineapple,273,36,Monday,0,0
2023-10-09,Flavoured Ice Cream,Flavouring,179,18,Monday,1,1
2023-04-15,Hot Tea Latte,Milk,265,20,Saturday,1,1
2023-01-04,Eclair,Chocolate,102,21,Wednesday,0,0
2023-08-09,Masala Tea,Spices,108,18,Wednesday,0,1
2023-05-25,Long Black,Water,123,36,Thursday,0,0
2023-06-29,Pudding,Sugar,107,21,Thursday,0,1
2023-07-04,Red Velvet Cake Shake,Red Velvet Cake,73,16,Tuesday,0,0
2023-07-13,Red Eye,Coffee,270,19,Thursday,0,1
2023-12-08,Tropical Iceberg,Coconut,127,15,Friday,0,0
2023-03-06,Donut,Sugar,235,40,Monday,0,0
2023-07-04,Red Velvet Cake Shake,Red Velvet Cake,73,16,Tuesday,0,0
2023-05-01,Scone,Butter,184,17,Monday,1,1
2023-07-23,Brioche,Flour,195,26,Sunday,1,1
2023-02-11,Black Eye,Espresso,298,30,Saturday,0,0
2023-06-19,Brioche,Flour,135,38,Monday,1,1
2023-06-14,Flat White,Milk,253,23,Wednesday,0,0
2023-05-26,Iced Tea Latte,Tea,231,22,Friday,0,1
2023-12-09,Tropical Iceberg,Coconut,80,30,Saturday,0,1
2023-03-14,Iced Tea Latte,Ice,98,40,Tuesday,1,1
2023-11-22,Elaichi Tea,Tea,165,23,Wednesday,0,0
2023-02-01,Gourmet Belgian Hot Chocolate,Milk,266,36,Wednesday,1,0
2023-11-26,Tacos,Tortilla,118,31,Sunday,0,0
2023-12-08,Tropical Iceberg,Pineapple,282,39,Friday,0,1
2023-07-04,Red Velvet Cake Shake,Milk,133,21,Tuesday,1,0
2023-08-08,Masala Tea,Spices,118,33,Tuesday,0,1
2023-09-21,Croissant,Butter,162,27,Thursday,1,0
2023-01-18,Cutlet,Meat,254,27,Wednesday,0,1
2023-08-21,Elaichi Tea,Tea,95,16,Monday,1,0
2023-01-23,Chocolate Fantasy Cake Shake,Milk,227,19,Monday,1,1
2023-08-31,Mousse,Eggs,63,28,Thursday,1,1
2023-07-07,Panini,Bread,70,31,Friday,1,1
2023-05-25,Long Black,Coffee,104,29,Thursday,0,1
2023-01-06,Vanilla Cappuccino,Milk,135,22,Friday,1,0
2023-12-21,Dark Frappe,Ice,150,23,Thursday,1,1
2023-10-11,Brownie,Chocolate,155,20,Wednesday,0,0
2023-06-23,Macchiato,Milk,187,40,Friday,0,0
2023-09-06,Iced Tea Latte,Ice,111,26,Wednesday,0,0
2023-01-12,Cappuccino,Milk,218,21,Thursday,1,0
2023-01-05,Breve,Milk,144,25,Thursday,1,0
2023-12-19,Watermelon Granita,Watermelon,188,34,Tuesday,1,1
2023-03-17,Red Eye,Milk,174,20,Friday,1,0
2023-12-29,Tropical Iceberg,Coconut,66,15,Friday,1,0
2023-10-16,Muffin,Eggs,144,21,Monday,0,1
2023-09-23,Flavoured Ice Cream,Milk,131,15,Saturday,1,0
2023-02-27,Quiche,Cheese,245,16,Monday,1,0
2023-02-04,Croissant,Flour,89,26,Saturday,0,0
2023-01-03,Iced Latte,Milk,215,31,Tuesday,1,0
2023-07-15,Classic Lemonade,Sugar,229,30,Saturday,0,0
2023-03-27,Dark Frappe,Coffee,254,33,Monday,1,0
2023-03-13,Iced Coffee,Ice,292,33,Monday,0,0
2023-04-09,Elaichi Tea,Cardamom,284,33,Sunday,0,0
2023-11-06,Pasta,Pasta,146,34,Monday,1,1
2023-07-20,Crackling Brownie Pastry,Chocolate,74,31,Thursday,0,0
2023-04-27,Panini,Cheese,291,26,Thursday,0,1
2023-07-22,Iced Mocha,Chocolate,55,36,Saturday,1,1
2023-07-21,Pineapple Delight Pastry,Flour,131,30,Friday,0,0
2023-04-05,Hot Tea Latte,Milk,137,23,Wednesday,1,1
2023-06-19,Brioche,Sugar,203,30,Monday,0,0
2023-03-06,Donut,Flour,56,18,Monday,1,0
2023-08-20,Macchiato,Espresso,166,38,Sunday,0,1
2023-04-21,Eclair,Flour,124,21,Friday,0,0
2023-12-07,Cappuccino,Foam,297,39,Thursday,1,1
2023-04-25,Pudding,Milk,181,24,Tuesday,0,1
2023-09-16,Granola Bar,Oats,225,15,Saturday,0,1
2023-02-28,Breve,Espresso,138,22,Tuesday,0,1
2023-02-24,Filter Coffee,Coffee,65,25,Friday,1,1
2023-07-26,Popcorn,Butter,134,19,Wednesday,0,1
2023-09-01,Iced Mocha,Espresso,163,16,Friday,0,1
2023-08-13,Gourmet Belgian Hot Chocolate,Chocolate,76,38,Sunday,0,1
2023-07-22,Iced Mocha,Espresso,187,32,Saturday,1,0
2023-12-28,Donut,Flour,226,27,Thursday,1,1
2023-11-24,Lemon Cake Shake,Milk,222,20,Friday,0,0
2023-09-06,Iced Tea Latte,Milk,200,38,Wednesday,1,1
2023-11-03,Watermelon Granita,Ice,168,39,Friday,1,1
2023-05-16,Cake,Sugar,247,19,Tuesday,1,0
2023-04-25,Pudding,Sugar,293,17,Tuesday,1,1
2023-08-17,Watermelon Mojito,Watermelon,148,24,Thursday,0,0
2023-08-08,Masala Tea,Spices,118,33,Tuesday,0,1
2023-04-28,Tropical Iceberg,Coconut,227,32,Friday,0,1
2023-12-25,Iced Cappuccino,Milk,265,31,Monday,0,1
2023-06-03,Iced Coffee,Milk,56,18,Saturday,1,0
2023-05-24,Hot Velvet Coffee,Coffee,218,38,Wednesday,0,0
2023-06-14,Flat White,Milk,253,23,Wednesday,0,0
2023-06-30,Pineapple Delight Pastry,Butter,280,24,Friday,0,0
2023-08-02,Ginger Tea,Tea,70,16,Wednesday,0,1
2023-07-23,Brioche,Sugar,209,30,Sunday,0,0
2023-01-21,Pasta,Tomato,238,17,Saturday,0,1
2023-11-06,Pasta,Pasta,146,34,Monday,1,1
2023-03-24,Pineapple Delight Pastry,Pineapple,215,26,Friday,0,1
2023-03-06,Donut,Sugar,235,40,Monday,0,0
2023-12-29,Tropical Iceberg,Ice,168,27,Friday,0,1
2023-10-16,Muffin,Sugar,282,22,Monday,0,1
2023-03-22,Scone,Flour,98,16,Wednesday,0,0
2023-09-30,Cookie,Sugar,60,37,Saturday,0,0
2023-04-02,Lemon Cake Shake,Milk,277,31,Sunday,0,1
2023-11-05,Granola Bar,Honey,77,34,Sunday,1,1
2023-10-31,Cake,Sugar,157,40,Tuesday,1,1
2023-03-12,Macchiato,Espresso,115,30,Sunday,1,0
2023-06-11,Hazelnut Brownie Cake Shake,Brownie,194,36,Sunday,0,0
2023-03-03,Mousse,Cream,267,38,Friday,1,1
2023-04-17,Turmeric Ginger Cappuccino,Ginger,58,22,Monday,0,0
2023-03-24,Pineapple Delight Pastry,Flour,136,35,Friday,0,0
2023-05-07,Macchiato,Espresso,190,26,Sunday,0,1
2023-12-21,Dark Frappe,Coffee,247,22,Thursday,1,1
2023-08-17,Watermelon Mojito,Lime,196,24,Thursday,0,1
2023-08-07,Macaron,Sugar,291,29,Monday,0,0
2023-10-31,Cake,Sugar,157,40,Tuesday,1,1
2023-11-10,Breve,Milk,54,27,Friday,0,0
2023-09-02,Affogato,Ice Cream,122,32,Saturday,0,1
2023-02-01,Gourmet Belgian Hot Chocolate,Milk,266,36,Wednesday,1,0
2023-04-13,Croissant,Butter,214,25,Thursday,0,0
2023-06-27,Watermelon Mojito,Mint,183,28,Tuesday,0,0
2023-03-22,Scone,Butter,165,38,Wednesday,0,0
2023-07-03,Dark Frappe,Coffee,154,17,Monday,0,0
2023-01-29,Granola Bar,Oats,182,24,Sunday,1,1
2023-02-07,Vanilla Latte,Espresso,145,18,Tuesday,0,0
2023-09-09,Pasta,Tomato,266,36,Saturday,1,0
2023-06-16,Cheesecake Shake,Cheesecake,141,37,Friday,1,1
2023-04-19,Pasta,Cheese,51,40,Wednesday,0,1
2023-07-29,Mousse,Cream,104,40,Saturday,0,1
2023-05-07,Macchiato,Espresso,190,26,Sunday,0,1
2023-07-21,Pineapple Delight Pastry,Pineapple,138,20,Friday,0,0
2023-11-14,Dark Frappe,Ice,260,25,Tuesday,1,1
2023-12-21,Dark Frappe,Chocolate,285,20,Thursday,1,0
2023-01-14,Crackling Brownie Pastry,Flour,69,40,Saturday,0,1
2023-05-19,Panini,Bread,268,21,Friday,1,0
2023-12-30,Mango Frappe,Milk,172,39,Saturday,0,1
2023-06-03,Iced Coffee,Ice,56,36,Saturday,1,1
2023-10-06,Masala Tea,Spices,261,34,Friday,1,0
2023-07-17,Tropical Iceberg,Pineapple,111,21,Monday,1,1
2023-05-27,Iced Tea Latte,Tea,172,17,Saturday,0,0
2023-07-29,Mousse,Cream,104,40,Saturday,0,1
2023-10-27,Cupcake,Sugar,276,15,Friday,0,0
2023-01-29,Granola Bar,Nuts,162,34,Sunday,0,0
2023-07-17,Tropical Iceberg,Ice,262,30,Monday,0,0
2023-03-17,Red Eye,Espresso,99,16,Friday,1,1
2023-12-17,Cookie,Flour,228,24,Sunday,1,0
2023-05-21,Panini,Cheese,62,27,Sunday,0,1
2023-08-29,Iced Latte,Espresso,220,27,Tuesday,1,0
2023-01-10,Mousse,Chocolate,193,32,Tuesday,0,0
2023-01-30,Breve,Espresso,298,31,Monday,0,1
2023-11-19,Vanilla Cappuccino,Foam,114,16,Sunday,1,0
2023-10-03,Long Black,Coffee,52,27,Tuesday,0,0
2023-06-15,Ginger Tea,Ginger,289,16,Thursday,0,0
2023-06-19,Brioche,Eggs,118,16,Monday,0,0
2023-06-28,Cheesecake Shake,Milk,226,18,Wednesday,1,0
2023-11-08,Tropical Iceberg,Pineapple,166,31,Wednesday,0,1
2023-06-13,Pizza,Tomato,143,15,Tuesday,0,0
2023-10-03,Long Black,Coffee,52,27,Tuesday,0,0
2023-09-10,Popcorn,Corn,286,27,Sunday,1,0
2023-10-28,Flat White,Espresso,126,18,Saturday,1,0
2023-10-16,Muffin,Eggs,144,21,Monday,0,1
2023-10-02,Tropical Iceberg,Coconut,241,16,Monday,1,1
2023-05-17,Pineapple Delight Pastry,Flour,153,37,Wednesday,0,1
2023-07-18,Black Eye,Espresso,137,32,Tuesday,0,1
2023-11-29,Turmeric Ginger Cappuccino,Ginger,73,21,Wednesday,0,0
2023-03-22,Scone,Sugar,83,23,Wednesday,1,0
2023-05-04,Mousse,Chocolate,192,22,Thursday,1,1
2023-09-26,Tropical Iceberg,Ice,226,18,Tuesday,0,0
2023-02-25,Iced Latte,Milk,70,25,Saturday,0,0
2023-06-28,Cheesecake Shake,Milk,226,18,Wednesday,1,0
2023-10-28,Flat White,Espresso,126,18,Saturday,1,0
2023-08-11,Salad,Lettuce,116,17,Friday,1,1
2023-12-09,Tropical Iceberg,Pineapple,230,18,Saturday,1,0
2023-05-23,Pudding,Sugar,77,26,Tuesday,0,1
2023-04-17,Turmeric Ginger Cappuccino,Ginger,58,22,Monday,0,0
2023-02-22,Donut,Flour,66,40,Wednesday,0,0
2023-07-30,Cafe Latte,Espresso,224,25,Sunday,0,0
2023-05-30,Turmeric Ginger Cappuccino,Ginger,201,39,Tuesday,0,0
2023-01-26,Cupcake,Flour,66,19,Thursday,1,1
2023-06-21,Earl Grey Orange Tea,Tea,283,24,Wednesday,0,1
2023-03-06,Donut,Eggs,110,26,Monday,1,1
2023-01-21,Pasta,Pasta,139,16,Saturday,0,0
2023-05-26,Iced Tea Latte,Milk,129,15,Friday,1,0
2023-01-25,Peach Iced Tea,Peach,240,24,Wednesday,0,1
2023-12-04,Espresso,Milk,258,28,Monday,0,1
2023-03-31,Croissant,Yeast,58,39,Friday,1,0
2023-09-12,Sandwich,Lettuce,113,29,Tuesday,0,1
2023-01-12,Cappuccino,Espresso,271,40,Thursday,0,0
2023-05-16,Cake,Sugar,247,19,Tuesday,1,0
2023-07-05,Cookie,Flour,261,24,Wednesday,0,1
2023-03-30,Mousse,Cream,269,15,Thursday,0,1
2023-04-13,Croissant,Flour,127,32,Thursday,0,1
2023-05-13,Danish,Butter,63,28,Saturday,0,1
2023-09-16,Granola Bar,Honey,268,15,Saturday,1,1
2023-12-03,Pizza,Cheese,237,20,Sunday,1,0
2023-08-21,Elaichi Tea,Cardamom,190,29,Monday,0,0
2023-11-05,Granola Bar,Nuts,264,30,Sunday,0,1
2023-06-04,Pizza,Tomato,263,34,Sunday,1,0
2023-04-22,Ginger Tea,Ginger,283,16,Saturday,0,1
2023-11-07,Cake,Eggs,170,37,Tuesday,1,1
2023-01-28,Iced Cappuccino,Milk,185,37,Saturday,0,0
2023-05-03,Watermelon Granita,Watermelon,158,21,Wednesday,0,1
2023-04-06,Cheesecake Shake,Cheesecake,274,28,Thursday,0,0
2023-07-11,Peach Iced Tea,Ice,272,37,Tuesday,1,1
2023-04-15,Hot Tea Latte,Milk,265,20,Saturday,1,1
2023-11-06,Pasta,Pasta,146,34,Monday,1,1
2023-06-02,Donut,Sugar,277,27,Friday,0,1
2023-03-28,Classic Lemonade,Lemon,202,19,Tuesday,0,0
2023-09-01,Iced Mocha,Espresso,163,16,Friday,0,1
2023-01-05,Breve,Cream,76,33,Thursday,0,0
2023-11-07,Cake,Sugar,157,24,Tuesday,0,1
2023-11-20,Watermelon Granita,Watermelon,105,16,Monday,1,1
2023-08-10,Cutlet,Meat,59,38,Thursday,0,0
2023-04-06,Cheesecake Shake,Milk,240,40,Thursday,1,0
2023-10-05,Macchiato,Espresso,199,22,Thursday,0,0
2023-02-05,Brioche,Flour,131,15,Sunday,0,0
2023-08-27,Red Velvet Cake Shake,Red Velvet Cake,219,37,Sunday,0,1
2023-02-13,Panini,Bread,191,36,Monday,1,1
2023-08-27,Red Velvet Cake Shake,Red Velvet Cake,219,37,Sunday,0,1
2023-01-09,Red Velvet Cake Shake,Milk,112,33,Monday,1,0
2023-03-03,Mousse,Eggs,239,39,Friday,0,1
2023-09-21,Croissant,Flour,69,27,Thursday,0,1
2023-01-21,Pasta,Tomato,238,17,Saturday,0,1
2023-05-08,Popcorn,Corn,114,40,Monday,1,0
2023-06-07,Filter Coffee,Coffee,117,18,Wednesday,1,0
2023-11-23,Crackling Brownie Pastry,Flour,294,27,Thursday,0,0
2023-09-21,Croissant,Yeast,174,19,Thursday,0,1
2023-04-09,Elaichi Tea,Tea,283,40,Sunday,0,1
2023-10-17,Iced Latte,Espresso,87,34,Tuesday,0,1
2023-11-06,Pasta,Tomato,295,32,Monday,0,0
2023-09-12,Sandwich,Lettuce,113,29,Tuesday,0,1
2023-09-13,Salad,Lettuce,236,32,Wednesday,0,0
2023-09-23,Flavoured Ice Cream,Milk,131,15,Saturday,1,0
2023-09-06,Iced Tea Latte,Tea,102,22,Wednesday,1,1
2023-08-05,Vienna,Whipped Cream,71,23,Saturday,1,1
2023-04-25,Pudding,Sugar,293,17,Tuesday,1,1
2023-01-17,Sandwich,Bread,157,40,Tuesday,0,1
2023-09-19,Cake,Sugar,211,26,Tuesday,1,0
2023-02-09,Iced Latte,Espresso,251,19,Thursday,1,1
2023-02-22,Donut,Sugar,154,24,Wednesday,0,1
2023-03-24,Pineapple Delight Pastry,Flour,136,35,Friday,0,0
2023-02-28,Breve,Espresso,138,22,Tuesday,0,1
2023-02-13,Panini,Cheese,108,40,Monday,0,0
2023-12-31,Cake,Eggs,232,32,Sunday,0,0
2023-08-06,Ginger Tea,Ginger,237,33,Sunday,1,1
2023-06-13,Pizza,Cheese,226,39,Tuesday,0,1
2023-10-28,Flat White,Espresso,126,18,Saturday,1,0
2023-03-03,Mousse,Eggs,239,39,Friday,0,1
2023-05-21,Panini,Bread,254,36,Sunday,0,1
2023-12-07,Cappuccino,Espresso,244,40,Thursday,1,0
2023-09-11,Pineapple Delight Pastry,Butter,205,26,Monday,1,1
2023-01-12,Cappuccino,Milk,218,21,Thursday,1,0
2023-01-10,Mousse,Chocolate,193,32,Tuesday,0,0
2023-07-05,Cookie,Chocolate Chips,139,15,Wednesday,0,0
2023-06-17,Lemon Green Coffee,Green Tea,138,19,Saturday,1,1
2023-01-29,Granola Bar,Oats,182,24,Sunday,1,1
2023-10-21,Red Eye,Espresso,225,19,Saturday,0,1
2023-02-19,Hot Velvet Coffee,Chocolate,84,38,Sunday,0,0
2023-01-03,Iced Latte,Milk,215,31,Tuesday,1,0
2023-07-07,Panini,Ham,94,38,Friday,1,1
2023-12-06,Tropical Iceberg,Ice,163,34,Wednesday,1,1
2023-07-28,Herbal Tea,Herbs,298,16,Friday,0,1
2023-11-16,Eclair,Chocolate,128,25,Thursday,0,0
2023-09-20,Crunchy Frappe,Milk,164,21,Wednesday,1,1
2023-08-22,Bagel,Flour,93,39,Tuesday,1,0
2023-02-03,Turmeric Ginger Cappuccino,Milk,117,23,Friday,0,0
2023-02-03,Turmeric Ginger Cappuccino,Milk,117,23,Friday,0,0
2023-08-19,Baguette,Yeast,190,21,Saturday,0,1
2023-01-12,Cappuccino,Espresso,271,40,Thursday,0,0
2023-11-21,Tropical Iceberg,Ice,152,22,Tuesday,1,1
2023-11-06,Pasta,Cheese,286,22,Monday,0,0
2023-11-13,Cheesecake Shake,Cheesecake,232,39,Monday,1,0
2023-11-02,Macchiato,Milk,193,39,Thursday,1,0
2023-05-19,Panini,Ham,97,33,Friday,1,0
2023-01-18,Cutlet,Spices,162,37,Wednesday,1,1
2023-10-11,Brownie,Chocolate,155,20,Wednesday,0,0
2023-10-19,Watermelon Granita,Ice,264,33,Thursday,0,0
2023-06-06,Bagel,Flour,68,20,Tuesday,1,0
2023-03-23,Americano,Coffee,295,16,Thursday,1,1
2023-09-11,Pineapple Delight Pastry,Pineapple,273,36,Monday,0,0
2023-06-22,Breve,Cream,273,33,Thursday,1,1
2023-03-31,Croissant,Butter,288,35,Friday,1,1
2023-10-14,Brownie,Chocolate,55,19,Saturday,0,1
2023-09-30,Cookie,Flour,89,20,Saturday,0,0
2023-12-17,Cookie,Flour,228,24,Sunday,1,0
2023-02-26,Tropical Iceberg,Ice,254,20,Sunday,0,1
2023-07-01,Turmeric Ginger Cappuccino,Espresso,288,21,Saturday,0,0
2023-11-10,Breve,Milk,54,27,Friday,0,0
2023-09-24,Chocolate Fantasy Cake Shake,Milk,289,16,Sunday,0,0
2023-09-24,Chocolate Fantasy Cake Shake,Chocolate Cake,254,17,Sunday,0,1
2023-02-08,Mango Frappe,Ice,139,16,Wednesday,0,1
2023-01-30,Breve,Cream,235,26,Monday,0,1
2023-09-26,Tropical Iceberg,Pineapple,151,18,Tuesday,0,0
2023-05-27,Iced Tea Latte,Ice,127,23,Saturday,0,0
2023-12-06,Tropical Iceberg,Coconut,123,23,Wednesday,0,0
2023-11-19,Vanilla Cappuccino,Foam,114,16,Sunday,1,0
2023-04-18,Iced Cappuccino,Ice,182,18,Tuesday,1,1
2023-06-02,Donut,Flour,219,31,Friday,1,1
2023-05-09,Cappuccino,Foam,268,32,Tuesday,0,0
2023-04-04,Iced Cappuccino,Espresso,69,37,Tuesday,0,0
2023-08-20,Macchiato,Milk,262,30,Sunday,0,0
2023-10-14,Brownie,Flour,95,39,Saturday,1,0
2023-02-10,Classic Lemonade,Water,262,24,Friday,0,0
2023-12-11,Donut,Sugar,248,21,Monday,1,0
2023-09-08,Cake,Eggs,300,16,Friday,0,1
2023-01-29,Granola Bar,Oats,182,24,Sunday,1,1
2023-04-20,Vanilla Latte,Espresso,99,34,Thursday,0,1
2023-02-20,Filter Coffee,Coffee,85,22,Monday,0,1
2023-06-20,Mousse,Cream,78,30,Tuesday,1,1
2023-12-10,Lemon Green Coffee,Lemon,119,23,Sunday,1,0
2023-07-11,Peach Iced Tea,Peach,125,31,Tuesday,0,0
2023-04-24,Cake,Eggs,184,23,Monday,0,0
2023-09-12,Sandwich,Bread,172,17,Tuesday,0,0
2023-04-05,Hot Tea Latte,Milk,137,23,Wednesday,1,1
2023-07-07,Panini,Ham,94,38,Friday,1,1
2023-09-17,Cookie,Chocolate Chips,276,18,Sunday,0,0
2023-03-31,Croissant,Yeast,58,39,Friday,1,0
2023-11-24,Lemon Cake Shake,Milk,222,20,Friday,0,0
2023-11-09,Mango Frappe,Mango,126,24,Thursday,1,0
2023-09-26,Tropical Iceberg,Ice,226,18,Tuesday,0,0
2023-12-25,Iced Cappuccino,Espresso,270,33,Monday,0,1
2023-07-02,Panini,Bread,210,32,Sunday,0,1
2023-05-14,Pudding,Sugar,251,25,Sunday,1,0
2023-12-08,Tropical Iceberg,Coconut,127,15,Friday,0,0
2023-04-01,Cappuccino,Foam,206,15,Saturday,1,1
2023-08-14,Tropical Iceberg,Pineapple,173,25,Monday,1,1
2023-02-18,Soup,Vegetables,173,19,Saturday,0,0
2023-05-09,Cappuccino,Espresso,76,17,Tuesday,1,1
2023-09-01,Iced Mocha,Milk,274,16,Friday,0,0
2023-07-09,Scone,Sugar,299,19,Sunday,1,0
2023-12-17,Cookie,Flour,228,24,Sunday,1,0
2023-10-11,Brownie,Chocolate,155,20,Wednesday,0,0
2023-08-24,Affogato,Espresso,222,40,Thursday,0,1
2023-09-28,Red Eye,Milk,104,28,Thursday,1,0
2023-12-14,Cake,Sugar,178,36,Thursday,0,1
2023-11-03,Watermelon Granita,Ice,168,39,Friday,1,1
2023-09-07,Chocolate Fantasy Cake Shake,Chocolate Cake,53,28,Thursday,0,0
2023-01-01,Breve,Cream,244,40,Sunday,1,0
2023-10-14,Brownie,Sugar,121,29,Saturday,0,1
2023-07-19,Iced Tea Latte,Ice,81,28,Wednesday,1,1
2023-08-05,Vienna,Whipped Cream,71,23,Saturday,1,1
2023-04-04,Iced Cappuccino,Milk,131,17,Tuesday,1,0
2023-01-24,Lemon Green Coffee,Lemon,217,37,Tuesday,1,1
2023-08-01,Watermelon Mojito,Ice,88,34,Tuesday,1,0
2023-02-08,Mango Frappe,Ice,139,16,Wednesday,0,1
2023-08-03,Herbal Tea,Herbs,173,16,Thursday,0,1
2023-06-11,Hazelnut Brownie Cake Shake,Milk,149,21,Sunday,0,1
2023-09-20,Crunchy Frappe,Ice,83,36,Wednesday,0,0
2023-07-22,Iced Mocha,Espresso,187,32,Saturday,1,0
2023-05-17,Pineapple Delight Pastry,Pineapple,227,18,Wednesday,0,0
2023-12-29,Tropical Iceberg,Pineapple,297,28,Friday,0,1
2023-06-24,Cake,Sugar,287,38,Saturday,0,0
2023-06-12,Flat White,Milk,188,40,Monday,0,0
2023-02-07,Vanilla Latte,Espresso,145,18,Tuesday,0,0
2023-01-01,Breve,Milk,202,38,Sunday,0,0
2023-03-25,Burrito,Rice,181,25,Saturday,0,0
2023-09-02,Affogato,Espresso,105,20,Saturday,1,0
2023-05-12,Watermelon Mojito,Lime,65,34,Friday,1,0
2023-04-04,Iced Cappuccino,Ice,151,38,Tuesday,0,1
2023-11-09,Mango Frappe,Ice,241,33,Thursday,1,1
2023-07-28,Herbal Tea,Herbs,298,16,Friday,0,1
2023-04-13,Croissant,Flour,127,32,Thursday,0,1
2023-02-06,Vanilla Latte,Milk,256,23,Monday,0,1
2023-04-08,Scone,Sugar,284,37,Saturday,1,0
2023-03-21,Cookie,Chocolate Chips,218,29,Tuesday,0,0
2023-10-26,Salad,Cucumber,98,26,Thursday,1,1
2023-05-26,Iced Tea Latte,Ice,167,27,Friday,0,1
2023-10-19,Watermelon Granita,Watermelon,298,20,Thursday,1,1
2023-04-19,Pasta,Pasta,90,31,Wednesday,0,0
2023-09-26,Tropical Iceberg,Coconut,73,28,Tuesday,0,0
2023-02-22,Donut,Flour,66,40,Wednesday,0,0
2023-02-27,Quiche,Eggs,185,39,Monday,1,1
2023-01-13,Popcorn,Corn,192,38,Friday,1,0
2023-04-22,Ginger Tea,Ginger,283,16,Saturday,0,1
2023-05-29,Filter Coffee,Coffee,245,31,Monday,0,1
2023-12-12,Sandwich,Cheese,237,34,Tuesday,1,0
2023-01-30,Breve,Milk,147,27,Monday,0,0
2023-10-11,Brownie,Chocolate,155,20,Wednesday,0,0
2023-06-30,Pineapple Delight Pastry,Flour,50,36,Friday,0,0
2023-10-31,Cake,Flour,205,24,Tuesday,1,0
2023-12-13,Croissant,Yeast,238,39,Wednesday,1,0
2023-08-06,Ginger Tea,Ginger,237,33,Sunday,1,1
2023-11-29,Turmeric Ginger Cappuccino,Turmeric,204,27,Wednesday,0,1
2023-11-13,Cheesecake Shake,Milk,116,24,Monday,1,1
2023-05-30,Turmeric Ginger Cappuccino,Turmeric,161,37,Tuesday,0,1
2023-03-04,Peach Iced Tea,Ice,213,33,Saturday,0,1
2023-08-01,Watermelon Mojito,Ice,88,34,Tuesday,1,0
2023-03-02,Brownie,Chocolate,116,25,Thursday,0,0
2023-10-06,Masala Tea,Tea,96,34,Friday,0,1
2023-12-24,Red Eye,Milk,294,17,Sunday,0,0
2023-06-04,Pizza,Tomato,263,34,Sunday,1,0
2023-09-04,Cafe Latte,Espresso,190,38,Monday,0,0
2023-08-01,Watermelon Mojito,Mint,270,18,Tuesday,1,0
2023-12-22,Donut,Flour,55,39,Friday,0,1
2023-04-11,Pizza,Cheese,293,31,Tuesday,0,0
2023-10-27,Cupcake,Eggs,96,30,Friday,1,1
2023-02-04,Croissant,Flour,89,26,Saturday,0,0
2023-09-07,Chocolate Fantasy Cake Shake,Chocolate Cake,53,28,Thursday,0,0
2023-09-11,Pineapple Delight Pastry,Pineapple,273,36,Monday,0,0
