TransactionID,Items,TotalCost,UserID
4268,"Panini, Cookie, Muffin, Burrito",820,2932
4269,"Pudding, Pineapple Delight Pastry, Earl Grey Orange Tea, Quiche, Iced Cappuccino",1150,6913
4270,"Tacos, Affogato, Watermelon Mojito, Cupcake, Panini, Cocoa Fantasy Pastry, Red Velvet Cake Shake, Muffin",1750,6307
4271,"Espresso, Popcorn, Elaichi Tea, Cafe Latte, Sandwich, Macchiato, Cupcake",1240,2494
4272,"Cookie, Muffin, Iced Latte, Danish, Chocolate Fantasy Cake Shake",950,5656
4273,"Hot Velvet Coffee, Salad, Macaron",670,128
4274,"Dark Frappe, Cookie, Soup, Flavoured Ice Cream, Cutlet, Tacos, Gourmet Belgian Hot Chocolate",1500,9279
4275,"Flat White, Breve, Chocolate Fantasy Cake Shake, Hot Velvet Coffee, Quiche, Lemon Green Coffee",1510,5117
4276,"Cortado, Americano, Affogato, Green Tea, Hot Velvet Coffee, Soup, Crackling Brownie Pastry, Mousse",1600,6253
4277,"Green Tea, Soup",330,7644
4278,"Macchiato, Classic Lemonade, Cutlet, Cake, Danish",890,1621
4279,"Cutlet, Chocolate Fantasy Cake Shake, Turmeric Ginger Cappuccino, Danish, Flat White, Iced Tea Latte, Tropical Iceberg, Espresso",1740,7276
4280,"Lemon Green Coffee, Salad",460,1986
4281,"Donut, Vegan Shake, Gourmet Belgian Hot Chocolate, Cafe Latte",900,1700
4282,"Flat White, Donut",330,3178
4283,"Turmeric Ginger Cappuccino, Pasta, Vanilla Cappuccino, Danish, Cutlet, Baguette, Breve",1510,5498
4284,"Crackling Brownie Pastry, Burrito, Masala Tea, Black Eye, Lemon Cake Shake, Salad, Green Tea, Muffin",1630,7175
4285,Green Tea,180,6934
4286,"Red Velvet Cake Shake, Gourmet Belgian Cold Chocolate",600,4811
4287,"Bagel, Cocoa Fantasy Pastry, Mousse, Flat White, Burrito, Cheesecake Shake, Danish",1500,5998
4288,"Burrito, Gourmet Belgian Hot Chocolate",620,2907
4289,Alphonso Mango Frappe,280,1291
4290,Tacos,250,1584
4291,Iced Tea Latte,250,4034
4292,"Flat White, Iced Mocha",510,3770
4293,Red Velvet Cake Shake,280,7088
4294,"Cocoa Fantasy Pastry, Hazelnut Brownie Cake Shake, Watermelon Granita, Salad",900,8562
4295,"Hot Tea Latte, Herbal Tea, Bagel, Classic Lemonade, Salad, Quiche, Crackling Brownie Pastry",1420,6794
4296,"Gourmet Belgian Cold Chocolate, Vegan Shake, Granola Bar, Long Macchiato, Cocoa Fantasy Pastry, Cafe Latte, Classic Lemonade, Burrito",1830,7122
4297,"Brioche, Hot Velvet Coffee, Turmeric Ginger Cappuccino, Red Eye, Long Black, Tacos",1300,1004
4298,Soup,150,1141
4299,"Espresso, Americano, Long Macchiato, Lemon Green Coffee, Macaron",990,1726
4300,"Elaichi Tea, Croissant, Pineapple Delight Pastry",470,641
4301,"Flavoured Ice Cream, Filter Coffee, Croissant, Earl Grey Orange Tea",650,7795
4302,"Crunchy Frappe, Danish, Cappuccino, Red Eye, Vienna, Peach Iced Tea, Long Macchiato",1510,1067
4303,"Classic Lemonade, Vienna",390,9351
4304,"Vanilla Cappuccino, Chocolate Fantasy Cake Shake, Classic Lemonade, Sandwich, Long Black, Burrito, Macaron, Hot Velvet Coffee",1860,7900
4305,"Eclair, Granola Bar, Vegan Shake, Classic Lemonade, Earl Grey Orange Tea",960,8062
4306,"Masala Tea, Muffin, Breve, Espresso, Crunchy Frappe, Chocolate Fantasy Cake Shake, Iced Mocha",1470,9456
4307,"Cheesecake Shake, Donut, Filter Coffee, Pasta, Macaron, Red Eye, Pizza",1500,7240
4308,"Dark Frappe, Vegan Shake, Cheesecake Shake, Iced Coffee, Quiche, Pudding, Iced Mocha, Pasta",2060,5054
4309,"Flavoured Ice Cream, Vanilla Cappuccino, Ginger Tea",670,1152
4310,"Mousse, Vegan Shake, Cupcake, Gourmet Belgian Hot Chocolate, Peach Iced Tea, Espresso, Crunchy Frappe",1550,3936
4311,"Green Tea, Red Eye, Long Macchiato",580,6708
4312,"Iced Coffee, Espresso, Masala Tea, Long Macchiato, Long Black, Cutlet, Pineapple Delight Pastry",1310,2073
4313,"Hazelnut Brownie Cake Shake, Red Eye, Muffin, Americano, Flat White, Watermelon Granita, Masala Tea, Pudding",1570,3022
4314,"Chocolate Fantasy Cake Shake, Cupcake, Baguette, Classic Lemonade, Hot Velvet Coffee",970,4121
4315,"Turmeric Ginger Cappuccino, Peach Iced Tea, Granola Bar, Scone, Cocoa Fantasy Pastry, Hazelnut Brownie Cake Shake, Danish",1450,7239
4316,"Cortado, Eclair, Tacos, Iced Mocha, Red Velvet Cake Shake",1190,6076
4317,"Gourmet Belgian Cold Chocolate, Pineapple Delight Pastry",510,8455
4318,"Brownie, Pizza, Elaichi Tea, Burrito, Filter Coffee, Red Eye, Sandwich, Green Tea",1690,2117
4319,"Pizza, Pineapple Delight Pastry, Watermelon Granita",760,4145
4320,"Cheesecake Shake, Cutlet, Danish, Sandwich, Hazelnut Brownie Cake Shake, Iced Coffee, Ginger Tea",1520,3731
4321,"Baguette, Elaichi Tea, Tropical Iceberg, Bagel, Cupcake",870,7745
4322,"Vegan Shake, Cookie, Iced Latte, Lemon Green Coffee, Baguette, Gourmet Belgian Cold Chocolate, Hazelnut Brownie Cake Shake",1630,2676
4323,"Green Tea, Vegan Shake, Scone",560,6786
4324,"Iced Latte, Pudding, Pizza, Iced Mocha, Ginger Tea",1260,4744
4325,"Baguette, Flavoured Ice Cream, Panini",680,6278
4326,"Vanilla Latte, Donut, Hot Velvet Coffee, Red Velvet Cake Shake",900,7646
4327,"Watermelon Mojito, Scone, Chocolate Fantasy Cake Shake, Cheesecake Shake, Filter Coffee, Soup",1170,6552
4328,"Flavoured Ice Cream, Pudding, Hot Velvet Coffee, Crunchy Frappe, Macchiato, Cheesecake Shake, Pineapple Delight Pastry",1590,3033
4329,"Hot Velvet Coffee, Pineapple Delight Pastry, Bagel",590,5830
4330,"Pineapple Delight Pastry, Long Macchiato",410,2514
4331,"Brownie, Iced Mocha, Mousse, Brioche, Cupcake",920,8574
4332,"Cutlet, Cookie, Classic Lemonade, Cafe Latte, Pudding, Ginger Tea, Vegan Shake",1260,4372
4333,"Baguette, Cocoa Fantasy Pastry, Iced Mocha, Tropical Iceberg, Masala Tea, Red Eye, Chocolate Fantasy Cake Shake, Flat White",1710,9208
4334,"Hazelnut Brownie Cake Shake, Classic Lemonade, Peach Iced Tea, Iced Tea Latte, Scone",1040,8048
4335,"Salad, Crunchy Frappe, Alphonso Mango Frappe, Granola Bar, Vanilla Cappuccino, Brioche",1310,6194
4336,Iced Tea Latte,250,1255
4337,"Bagel, Cutlet, Iced Tea Latte, Scone",680,8338
4338,"Brownie, Iced Latte, Salad",640,8080
4339,"Herbal Tea, Cutlet",330,423
4340,"Tropical Iceberg, Watermelon Mojito, Macaron, Pineapple Delight Pastry, Popcorn",960,523
4341,"Vienna, Lemon Green Coffee, Watermelon Mojito, Hazelnut Brownie Cake Shake, Cafe Latte, Flavoured Ice Cream, Pudding, Turmeric Ginger Cappuccino",1950,5019
4342,"Sandwich, Dark Frappe, Lemon Cake Shake, Hot Tea Latte, Watermelon Mojito",1230,8748
4343,"Vienna, Hot Velvet Coffee, Turmeric Ginger Cappuccino",770,4533
4344,"Iced Coffee, Earl Grey Orange Tea, Cheesecake Shake, Iced Tea Latte",940,237
4345,"Classic Lemonade, Iced Tea Latte",400,8238
4346,"Vienna, Americano, Iced Tea Latte, Affogato, Quiche, Gourmet Belgian Hot Chocolate, Flavoured Ice Cream, Iced Mocha",2060,6659
4347,"Cookie, Flavoured Ice Cream, Vegan Shake, Alphonso Mango Frappe",900,5651
4348,"Croissant, Cake, Watermelon Granita",540,4545
4349,Vegan Shake,250,6340
4350,"Earl Grey Orange Tea, Danish, Ginger Tea, Cookie, Cake, Flat White, Iced Coffee, Black Eye",1520,655
4351,"Iced Cappuccino, Earl Grey Orange Tea, Lemon Cake Shake",730,2117
4352,"Tacos, Watermelon Granita, Flavoured Ice Cream, Gourmet Belgian Hot Chocolate, Peach Iced Tea, Cocoa Fantasy Pastry, Americano, Macaron",1830,8443
4353,"Brioche, Hot Velvet Coffee, Americano, Danish, Quiche, Affogato",1280,1216
4354,"Donut, Cutlet, Cafe Latte, Mousse, Dark Frappe",940,4932
4355,Iced Coffee,220,4139
4356,"Brioche, Burrito",440,8260
4357,"Long Macchiato, Granola Bar, Masala Tea, Tropical Iceberg, Crackling Brownie Pastry, Lemon Cake Shake",1270,9974
4358,"Burrito, Vienna",540,8538
4359,"Ginger Tea, Iced Mocha, Salad, Hot Tea Latte, Cake",1120,7900
4360,"Americano, Classic Lemonade, Dark Frappe, Crackling Brownie Pastry, Watermelon Granita",1010,6496
4361,"Cupcake, Iced Mocha, Iced Latte",700,7569
4362,"Vegan Shake, Croissant, Danish",520,6484
4363,"Cake, Eclair, Cappuccino, Red Eye, Filter Coffee, Muffin",1020,1460
4364,"Croissant, Macaron, Quiche, Hot Velvet Coffee",850,7901
4365,"Elaichi Tea, Iced Latte, Vanilla Cappuccino, Cupcake, Classic Lemonade, Macaron, Lemon Green Coffee, Espresso",1580,8200
4366,"Lemon Green Coffee, Iced Cappuccino, Iced Mocha, Iced Latte, Dark Frappe, Muffin",1450,9544
4367,"Red Velvet Cake Shake, Classic Lemonade, Gourmet Belgian Hot Chocolate, Granola Bar, Panini",1210,4171
4368,"Long Black, Panini, Granola Bar, Vienna, Watermelon Granita, Hot Velvet Coffee, Sandwich",1620,8998
4369,"Vienna, Macchiato, Cortado, Lemon Cake Shake, Herbal Tea",1070,5255
4370,Chocolate Fantasy Cake Shake,270,1611
4371,"Donut, Mousse, Peach Iced Tea",530,7823
4372,"Pudding, Black Eye, Croissant",460,949
4373,"Scone, Green Tea",310,9822
4374,"Turmeric Ginger Cappuccino, Crackling Brownie Pastry, Cookie, Eclair, Baguette, Lemon Cake Shake, Salad, Cafe Latte",1630,7967
4375,"Long Macchiato, Quiche, Vanilla Cappuccino, Iced Tea Latte, Soup, Cafe Latte",1390,6770
4376,"Affogato, Iced Coffee, Sandwich, Pudding",890,7798
4377,"Macaron, Chocolate Fantasy Cake Shake, Affogato",710,7980
4378,"Pudding, Cappuccino, Salad, Panini, Black Eye, Gourmet Belgian Cold Chocolate, Cutlet, Tropical Iceberg",1790,214
4379,"Earl Grey Orange Tea, Classic Lemonade, Brioche, Cafe Latte",720,3173
4380,"Alphonso Mango Frappe, Lemon Cake Shake, Vanilla Cappuccino",770,5506
4381,"Soup, Espresso, Eclair, Quiche, Red Eye, Hazelnut Brownie Cake Shake, Peach Iced Tea, Mousse",1670,3719
4382,"Quiche, Cappuccino, Macchiato, Burrito, Croissant",1120,8269
4383,"Cake, Lemon Green Coffee, Flavoured Ice Cream, Pizza, Americano, Cafe Latte",1470,9267
4384,"Watermelon Mojito, Espresso, Popcorn, Vienna, Red Velvet Cake Shake, Cappuccino",1220,8993
4385,"Pizza, Espresso, Alphonso Mango Frappe, Watermelon Granita, Tropical Iceberg",1240,722
4386,"Scone, Salad, Filter Coffee, Lemon Cake Shake, Sandwich, Vienna",1190,2205
4387,"Cocoa Fantasy Pastry, Cake, Popcorn, Long Macchiato, Baguette, Vegan Shake, Vienna, Tacos",1590,6956
4388,"Donut, Masala Tea, Breve, Lemon Cake Shake, Cocoa Fantasy Pastry, Crackling Brownie Pastry, Macaron",1330,1333
4389,"Bagel, Earl Grey Orange Tea, Donut, Tropical Iceberg, Burrito",990,4483
4390,"Cocoa Fantasy Pastry, Iced Cappuccino, Brioche, Hot Tea Latte, Flavoured Ice Cream, Pizza, Vienna",1660,9584
4391,"Lemon Cake Shake, Black Eye, Masala Tea, Alphonso Mango Frappe",890,9878
4392,"Affogato, Cappuccino, Scone, Iced Cappuccino",870,7995
4393,"Red Velvet Cake Shake, Filter Coffee, Lemon Cake Shake, Cutlet, Macchiato, Eclair",1160,91
4394,"Vanilla Latte, Flavoured Ice Cream, Peach Iced Tea, Flat White, Americano, Macchiato, Dark Frappe, Macaron",1820,5763
4395,"Hazelnut Brownie Cake Shake, Red Eye, Cookie, Muffin, Ginger Tea, Long Black, Black Eye",1260,3110
4396,"Quiche, Iced Coffee, Peach Iced Tea",750,9660
4397,"Peach Iced Tea, Lemon Green Coffee, Crackling Brownie Pastry, Iced Mocha",950,2872
4398,"Tacos, Masala Tea, Cocoa Fantasy Pastry, Iced Cappuccino, Brioche, Mousse",1230,8606
4399,"Watermelon Granita, Brioche, Soup, Hot Velvet Coffee, Herbal Tea",940,214
4400,"Iced Latte, Chocolate Fantasy Cake Shake",540,6411
4401,"Muffin, Americano, Dark Frappe, Breve, Lemon Cake Shake, Scone, Eclair, Masala Tea",1520,6612
4402,"Crunchy Frappe, Watermelon Mojito, Earl Grey Orange Tea",700,6861
4403,"Macaron, Watermelon Mojito",450,3862
4404,"Long Black, Red Velvet Cake Shake, Watermelon Mojito, Soup, Hot Velvet Coffee",1130,4693
4405,"Cake, Gourmet Belgian Hot Chocolate, Espresso, Cocoa Fantasy Pastry, Pudding, Cortado",1250,2443
4406,"Affogato, Brioche",380,782
4407,"Cocoa Fantasy Pastry, Vanilla Cappuccino, Crackling Brownie Pastry, Mousse",820,9769
4408,"Tropical Iceberg, Red Eye, Americano, Flavoured Ice Cream, Granola Bar, Espresso, Popcorn",1260,5278
4409,"Sandwich, Gourmet Belgian Cold Chocolate, Mousse, Gourmet Belgian Hot Chocolate, Bagel, Cappuccino, Long Black",1660,5843
4410,"Cafe Latte, Iced Latte, Lemon Cake Shake, Red Velvet Cake Shake, Hot Tea Latte, Burrito, Ginger Tea, Cutlet",1880,3146
4411,"Panini, Macchiato, Dark Frappe, Cookie, Quiche, Tacos, Long Black",1610,2301
4412,"Tacos, Cupcake, Earl Grey Orange Tea",600,9326
4413,"Tropical Iceberg, Gourmet Belgian Hot Chocolate, Hot Velvet Coffee, Brioche",950,4195
4414,"Crunchy Frappe, Burrito, Iced Mocha, Panini, Vienna, Alphonso Mango Frappe",1630,4085
4415,"Cutlet, Americano, Long Macchiato, Breve, Black Eye",950,976
4416,"Cafe Latte, Elaichi Tea, Granola Bar, Iced Coffee",810,8453
4417,"Tropical Iceberg, Long Macchiato, Popcorn, Cafe Latte, Alphonso Mango Frappe",1050,2975
4418,"Long Macchiato, Vanilla Cappuccino, Crunchy Frappe, Cutlet, Elaichi Tea, Burrito, Mousse, Pineapple Delight Pastry",1730,3500
4419,"Vanilla Cappuccino, Salad, Cocoa Fantasy Pastry, Pineapple Delight Pastry, Baguette",980,5427
4420,"Hot Tea Latte, Cheesecake Shake, Tacos, Red Velvet Cake Shake, Brioche, Sandwich",1410,6559
4421,"Cookie, Ginger Tea, Danish, Cappuccino",690,5035
4422,"Brownie, Hot Tea Latte, Danish, Long Black, Red Eye, Donut",1020,6958
4423,"Espresso, Cupcake, Crackling Brownie Pastry",500,8791
4424,"Gourmet Belgian Cold Chocolate, Croissant, Cheesecake Shake, Long Macchiato, Sandwich",1160,9418
4425,"Classic Lemonade, Croissant, Hot Velvet Coffee, Masala Tea, Burrito, Tropical Iceberg, Pizza, Scone",1700,6178
4426,Vanilla Latte,270,6623
4427,"Cake, Lemon Cake Shake, Watermelon Granita, Iced Coffee, Dark Frappe, Alphonso Mango Frappe, Crackling Brownie Pastry, Peach Iced Tea",1880,9375
4428,"Americano, Filter Coffee, Crackling Brownie Pastry",480,9432
4429,"Bagel, Baguette, Crunchy Frappe, Red Eye, Pasta, Hot Tea Latte",1250,9074
4430,"Hot Velvet Coffee, Cutlet, Pizza, Iced Coffee, Hazelnut Brownie Cake Shake",1250,973
4431,"Long Macchiato, Tacos, Pasta, Soup, Vienna, Watermelon Granita, Pineapple Delight Pastry, Sandwich",1820,1921
4432,"Long Black, Flavoured Ice Cream, Cutlet",600,9976
4433,"Brownie, Americano, Breve, Watermelon Mojito, Quiche",1100,2774
4434,"Macchiato, Granola Bar, Breve, Espresso, Brioche, Salad, Pasta",1410,5603
4435,"Cappuccino, Long Black, Pudding, Hazelnut Brownie Cake Shake, Cafe Latte, Breve",1330,2366
4436,"Earl Grey Orange Tea, Crunchy Frappe, Scone, Hot Tea Latte",800,9451
4437,"Long Black, Iced Tea Latte, Cake",670,6498
4438,"Long Black, Donut, Herbal Tea, Alphonso Mango Frappe, Crunchy Frappe, Eclair, Espresso",1340,8222
4439,"Bagel, Hazelnut Brownie Cake Shake, Macchiato, Ginger Tea, Cheesecake Shake, Dark Frappe, Brioche, Iced Coffee",1700,7263
4440,"Mousse, Pudding, Dark Frappe, Watermelon Mojito, Long Black",1090,1800
4441,Red Eye,180,9732
4442,"Americano, Filter Coffee, Hot Velvet Coffee, Donut, Hot Tea Latte, Earl Grey Orange Tea, Granola Bar",1230,5373
4443,Mousse,200,7314
4444,"Masala Tea, Vegan Shake, Sandwich, Flavoured Ice Cream",930,8882
4445,"Macchiato, Granola Bar, Cookie, Lemon Green Coffee",740,6433
4446,"Black Eye, Herbal Tea, Iced Coffee, Ginger Tea",760,1211
4447,"Cookie, Bagel, Red Velvet Cake Shake, Iced Cappuccino, Vegan Shake",1080,4785
4448,"Americano, Cheesecake Shake, Lemon Green Coffee, Cupcake, Herbal Tea",1020,1146
4449,"Bagel, Vienna",390,2699
4450,"Cookie, Vienna, Black Eye, Dark Frappe, Gourmet Belgian Cold Chocolate",1120,9975
4451,Iced Tea Latte,250,750
4452,"Espresso, Croissant, Granola Bar, Scone, Brioche, Elaichi Tea, Iced Mocha, Macchiato",1360,4885
4453,"Cocoa Fantasy Pastry, Baguette, Eclair, Chocolate Fantasy Cake Shake",780,2369
4454,"Gourmet Belgian Cold Chocolate, Salad, Earl Grey Orange Tea, Flat White, Granola Bar, Red Eye",1330,1461
4455,"Crackling Brownie Pastry, Herbal Tea, Bagel, Eclair, Chocolate Fantasy Cake Shake, Pizza, Watermelon Mojito",1580,6547
4456,"Black Eye, Crackling Brownie Pastry, Breve, Mousse, Tropical Iceberg, Long Macchiato",1260,905
4457,"Bagel, Herbal Tea, Pudding, Earl Grey Orange Tea",710,4057
4458,Vanilla Latte,270,1847
4459,"Green Tea, Macaron, Donut, Vanilla Cappuccino, Cappuccino, Iced Coffee, Cafe Latte",1390,6830
4460,"Iced Tea Latte, Flavoured Ice Cream, Cheesecake Shake, Pizza",1120,7258
4461,"Iced Tea Latte, Long Macchiato, Earl Grey Orange Tea, Watermelon Mojito, Cappuccino, Black Eye, Macaron, Pizza",1870,7854
4462,Salad,220,3521
4463,"Lemon Cake Shake, Pineapple Delight Pastry",440,1484
4464,Cake,220,1497
4465,"Tropical Iceberg, Flat White, Panini, Brownie",900,3635
4466,"Mousse, Americano, Lemon Cake Shake, Pizza",980,5765
4467,"Sandwich, Scone, Cookie, Herbal Tea, Cafe Latte, Granola Bar, Vienna",1330,6471
4468,"Granola Bar, Iced Mocha, Burrito, Macaron, Muffin, Brownie",1230,6359
4469,"Burrito, Long Macchiato, Long Black, Breve, Flat White",1170,329
4470,"Salad, Cutlet, Lemon Green Coffee",610,2484
4471,"Salad, Red Velvet Cake Shake, Filter Coffee, Crunchy Frappe",850,9553
4472,"Alphonso Mango Frappe, Brownie, Lemon Green Coffee",670,6717
4473,"Herbal Tea, Masala Tea, Watermelon Granita, Macchiato, Vegan Shake, Green Tea, Iced Latte, Brownie",1630,789
4474,"Cortado, Scone",330,2755
4475,"Cortado, Tacos, Turmeric Ginger Cappuccino, Pudding",910,136
4476,"Quiche, Pineapple Delight Pastry, Vanilla Cappuccino, Lemon Cake Shake, Tacos",1230,8005
4477,"Lemon Cake Shake, Watermelon Mojito, Vanilla Cappuccino, Black Eye",920,2096
4478,"Vienna, Granola Bar, Brioche, Ginger Tea, Masala Tea",920,2518
4479,"Breve, Alphonso Mango Frappe, Watermelon Granita",720,1649
4480,"Cheesecake Shake, Sandwich, Masala Tea, Watermelon Granita",920,3590
4481,"Cheesecake Shake, Macaron, Cappuccino, Masala Tea, Pineapple Delight Pastry, Cookie, Peach Iced Tea, Long Macchiato",1630,8811
4482,"Muffin, Elaichi Tea, Panini, Turmeric Ginger Cappuccino, Mousse, Iced Cappuccino, Pizza, Hot Tea Latte",1910,6381
4483,"Crackling Brownie Pastry, Cafe Latte",430,7648
4484,"Bagel, Earl Grey Orange Tea, Masala Tea",530,9656
4485,Muffin,120,6922
4486,"Watermelon Mojito, Vanilla Cappuccino",490,4576
4487,"Lemon Cake Shake, Filter Coffee, Espresso, Mousse, Iced Cappuccino, Hot Velvet Coffee, Chocolate Fantasy Cake Shake",1500,9742
4488,"Cortado, Scone, Red Eye, Flat White, Iced Mocha",1020,9376
4489,"Red Eye, Flat White",410,6792
4490,"Brioche, Crackling Brownie Pastry, Hot Velvet Coffee, Earl Grey Orange Tea, Pizza",1140,4433
4491,Green Tea,180,402
4492,"Cutlet, Iced Cappuccino, Hazelnut Brownie Cake Shake, Vanilla Latte",980,4720
4493,"Vanilla Latte, Red Velvet Cake Shake, Granola Bar",730,2518
4494,"Iced Tea Latte, Eclair, Breve, Vanilla Latte, Watermelon Granita, Panini, Green Tea",1600,6421
4495,"Pizza, Filter Coffee, Gourmet Belgian Hot Chocolate, Hot Velvet Coffee, Espresso",1170,3750
4496,"Salad, Earl Grey Orange Tea, Iced Latte, Espresso, Watermelon Granita, Quiche, Bagel, Cappuccino",1730,1848
4497,"Salad, Dark Frappe",480,8484
4498,"Crackling Brownie Pastry, Salad, Vanilla Cappuccino, Red Velvet Cake Shake, Pudding, Macaron, Black Eye, Americano",1680,2508
4499,"Green Tea, Salad, Watermelon Mojito",650,6220
4500,"Tropical Iceberg, Iced Mocha",520,4680
4501,"Lemon Green Coffee, Herbal Tea, Long Macchiato, Popcorn, Alphonso Mango Frappe, Macaron, Granola Bar, Bagel",1530,432
4502,"Iced Latte, Danish, Iced Mocha, Lemon Green Coffee",960,6348
4503,"Filter Coffee, Crackling Brownie Pastry, Baguette, Mousse, Quiche",950,9317
4504,"Bagel, Alphonso Mango Frappe, Long Macchiato, Iced Latte, Croissant",1020,690
4505,"Red Eye, Muffin, Dark Frappe, Hot Velvet Coffee, Long Black, Vienna, Vanilla Latte",1520,8133
4506,"Soup, Chocolate Fantasy Cake Shake, Salad, Pasta, Iced Coffee, Long Black",1360,5517
4507,"Vegan Shake, Classic Lemonade, Watermelon Mojito, Watermelon Granita, Croissant, Bagel, Scone, Granola Bar",1430,6016
4508,"Crackling Brownie Pastry, Black Eye, Brioche, Cortado, Brownie, Macaron, Scone",1200,6842
4509,"Vanilla Latte, Watermelon Mojito, Cheesecake Shake, Vanilla Cappuccino",1030,2617
4510,"Breve, Sandwich, Vanilla Cappuccino, Iced Coffee, Watermelon Mojito, Flat White, Espresso, Cupcake",1710,8921
4511,"Quiche, Black Eye, Classic Lemonade, Popcorn, Sandwich, Vegan Shake, Dark Frappe, Salad",1690,2592
4512,"Vanilla Cappuccino, Filter Coffee, Macchiato",540,3789
4513,"Iced Cappuccino, Lemon Cake Shake, Iced Coffee, Tropical Iceberg, Long Black, Eclair",1370,1027
4514,"Pineapple Delight Pastry, Peach Iced Tea, Gourmet Belgian Hot Chocolate, Pudding, Cupcake, Mousse, Watermelon Mojito, Brownie",1670,6616
4515,Brownie,150,2467
4516,"Hot Tea Latte, Iced Mocha, Cake, Long Black, Macaron, Croissant, Crunchy Frappe",1470,6040
4517,"Affogato, Sandwich, Tacos, Gourmet Belgian Cold Chocolate",1060,1859
4518,"Cocoa Fantasy Pastry, Cappuccino, Cookie, Elaichi Tea, Cheesecake Shake, Cortado, Danish, Affogato",1580,7224
4519,"Croissant, Long Black, Dark Frappe, Masala Tea, Watermelon Granita, Tropical Iceberg, Breve",1420,3441
4520,"Danish, Long Black, Salad, Iced Latte, Cutlet, Panini, Watermelon Granita, Iced Coffee",1730,9233
4521,"Brioche, Granola Bar, Cappuccino",540,8062
4522,"Popcorn, Vienna",320,1573
4523,"Iced Latte, Popcorn, Earl Grey Orange Tea, Long Black",750,5981
4524,"Watermelon Mojito, Panini, Salad, Pasta",1050,2877
4525,"Pineapple Delight Pastry, Chocolate Fantasy Cake Shake, Scone, Panini, Cortado, Tropical Iceberg, Gourmet Belgian Cold Chocolate, Mousse",1830,8760
4526,"Vanilla Latte, Popcorn, Cookie, Burrito",770,8804
